%Time	%Bend 1	%Bend 2	%Bend 3	%Bend 4	%Bend 5	%Bend 6	%Bend 7	%Bend 8	%Bend 9	%Bend 10	%Bend 11	
0.37759	5.1379	27.1497	23.4679	0	-21.6288	-34.895	-49.316	-19.7595	0	27.2553	31.2125	
0.49306	6.0796	26.4531	20.2826	1.2189	-23.4679	-35.4753	-48.7357	-19.2164	3.671	25.6652	32.9052	
0.54957	11.3847	26.3258	19.2164	3.7961	-22.8851	-37.4418	-46.8965	-19.7595	0	25.7278	32.4913	
0.60465	16.6992	26.3258	19.2164	3.7961	-22.8851	-37.4418	-46.8965	-19.7595	0	25.7278	32.74	
0.66067	18.8328	27.7934	22.249	1.2189	-19.6538	-36.8699	-49.0445	-20.031	1.014	24.7138	32.74	
0.71565	19.4766	23.3691	24.8361	3.7961	-19.1899	-38.7175	-45	-25.3716	1.2961	25.7278	29.7773	
0.77118	24.0122	25.7014	23.1476	3.7961	-19.1899	-38.7175	-47.224	-21.8515	0	25.7278	29.7773	
0.82152	7.8141	30.4016	22.249	1.2189	-19.6538	-36.4692	-47.6246	-21.8515	0	25.7278	29.7773	
0.93767	11.4337	23.3691	23.54	5.0921	-19.0626	-35.665	-48.7153	-22.1291	-1.4109	23.54	31.6948	
0.99355	5.4698	28.3096	19.4766	6.0834	-17.6789	-32.9387	-53.1301	-19.4766	-2.375	21.8515	33.6535	
1.0495	8.7074	26.0954	19.6894	10.0716	-20.1914	-30.2757	-53.5691	-21.7005	-2.375	21.8515	30.9638	
1.1038	8.1213	28.3096	18.0009	10.0716	-20.1914	-30.2757	-53.5691	-21.7005	-2.375	21.8515	28.4742	
1.1598	13.7875	23.9077	23.3528	7.4671	-17.2234	-32.1148	-53.5691	-21.7005	-2.375	21.8515	27.7839	
1.2165	21.404	24.4333	21.8772	10.0716	-16.2602	-34.2069	-49.6045	-25.6652	-4.8645	24.3411	22.8615	
1.2671	18.9665	27.9795	21.0923	12.3839	-14.0362	-32.9052	-49.2795	-29.5158	-4.8645	22.249	27.1497	
1.4619	6.6781	28.8355	31.8425	17.793	6.2209	-25.9804	-49.7167	-36.4692	-19.6538	13.7477	24.028	
1.5173	-0.98336	34.1436	26.0954	23.54	6.2209	-24.014	-46.0148	-42.1376	-18.4349	10.8403	23.2742	
1.5672	-1.0822	33.618	26.6211	23.54	6.2209	-22.1663	-47.8624	-38.3235	-23.4679	11.5237	19.6267	
1.6831	-6.1335	28.0725	33.1113	22.7328	8.5959	-20.1914	-41.5346	-46.6263	-19.7595	3.8506	23.5913	
1.7395	-12.2945	22.8337	35.2176	21.0923	13.4652	-22.9275	-44.1213	-41.8202	-21.8515	4.6355	25.1094	
1.7941	-20.1517	25.3462	35.2176	21.0923	13.4652	-22.9275	-43.9852	-40.2678	-23.54	6.163	19.733	
1.849	-12.6908	20.2311	36.2926	23.4047	11.1038	-19.3845	-46.0878	-40.1317	-23.54	6.163	23.1311	
1.9061	-12.6908	20.2311	34.0321	27.1409	9.6282	-19.3845	-46.0878	-40.1317	-23.54	6.163	23.1311	
1.9613	-19.29	13.8497	34.4949	23.54	15.6039	-15.6039	-44.4645	-45.5355	-23.54	6.163	24.9553	
2.0172	-9.1472	13.8497	35.5089	24.7138	12.3839	-12.3839	-46.6523	-43.3477	-24.7138	5.149	23.1311	
2.073	-6.0796	8.5691	33.4763	27.2485	15.6039	-13.4162	-43.9981	-43.6895	-25.6652	2.2605	22.4391	
2.1287	-13.8497	11.5249	33.1113	27.2485	14.5717	-10.0716	-41.1494	-48.8506	-23.4047	0	20.9297	
2.1833	-0.077374	11.5249	33.1113	25.56	17.2924	-11.1038	-40.3955	-46.7678	-28.5019	1.4757	19.5663	
2.2342	3.9788	12.4597	30.5988	28.0725	14.8661	-4.8269	-44.2462	-44.4578	-29.3362	-1.4757	19.0108	
2.3494	-2.4356	13.6713	29.9315	25.1735	20.1914	-4.9249	-42.9514	-44.6362	-30.9638	-2.2605	13.5704	
2.4662	-9.8419	12.3554	22.1396	35.7456	19.7595	9.7646	-35.4924	-43.7484	-32.6552	-11.4087	-3.9019	
2.5219	-7.3031	12.3554	22.1396	35.7456	19.7595	9.7646	-35.4924	-46.0019	-28.3096	-15.6885	-5.3905	
2.5774	-13.4756	12.543	22.9659	31.965	23.54	9.7646	-33.8401	-42.3102	-31.965	-17.3771	-3.5663	
2.6332	-4.8136	7.275	24.7304	33.6535	19.4766	12.1395	-33.8401	-42.3102	-31.965	-15.1893	-9.9309	
2.6895	-8.5459	7.5337	25.6652	31.965	21.1651	13.904	-35.0691	-42.8457	-31.965	-13.1222	-14.4556	
2.7433	-8.5459	7.5337	25.6652	29.7773	27.0239	7.5337	-32.3698	-42.8457	-29.7773	-15.3099	-14.4556	
2.8553	-10.7289	4.7636	27.2417	28.2497	27.2553	9.7646	-33.3046	-43.1159	-25.719	-19.098	-18.0472	
2.9055	-8.2128	4.7636	27.2417	28.2497	28.5514	7.5337	-32.3698	-42.8457	-25.9892	-21.1651	-15.9801	
3.0222	-9.51	5.1213	22.8274	31.0875	28.5514	7.5337	-34.5575	-37.8202	-28.827	-21.1651	-18.5364	
3.0784	-8.5429	6.0561	19.29	37.4054	21.1651	11.2047	-32.3698	-40.0079	-28.827	-17.3845	-25.6974	
3.1325	-17.1389	8.4685	19.29	33.6901	28.5514	4.9249	-29.761	-40.0079	-26.452	-19.5217	-28.5299	
3.1894	-19.8151	8.4685	19.29	33.6901	28.5514	4.9249	-29.761	-40.0079	-25.156	-22.769	-26.5787	
3.2433	-19.9058	3.5448	21.8014	33.6901	28.5514	4.9249	-31.3287	-38.564	-25.0322	-19.0891	-35.3872	
3.3006	-17.7687	3.5448	21.8014	33.6901	28.5514	4.9249	-31.3287	-38.564	-23.8387	-22.249	-33.4208	
3.3543	-16.0976	2.4263	21.8014	33.6901	28.5514	3.5308	-32.0822	-38.8845	-20.1517	-25.1814	-34.0321	
3.4658	-8.5901	1.3972	16.8317	35.0383	29.8628	5.8408	-29.9346	-35.8377	-23.1986	-25.6155	-38.5834	
3.5214	3.2134	6.9112	15.8324	34.8782	29.9658	1.1935	-32.0054	-31.4296	-24.2277	-28.3669	-32.5846	
3.5774	2.0465	5.7928	15.8324	34.8782	29.9658	1.1935	-29.7449	-36.2926	-21.6252	-28.3669	-34.679	
3.6334	-11.9061	3.5436	16.8005	36.1796	28.5514	2.4124	-30.9638	-33.6901	-21.8014	-28.7261	-39.4725	
3.6885	17.1393	5.7928	15.8324	34.8782	29.9658	1.1935	-32.0054	-31.4296	-24.2277	-28.3669	-37.4054	
3.7434	14.6832	7.275	16.8005	33.9191	28.5019	5.8408	-30.5547	-35.2176	-19.29	-31.2375	-36.8699	
3.7994	14.3799	6.9112	15.8324	34.8782	29.9658	2.4124	-30.9638	-33.6901	-21.8014	-27.0127	-41.1859	
3.8554	7.9315	9.3236	15.8324	34.0321	28.5019	5.8408	-32.0822	-33.6901	-19.29	-29.2863	-41.4237	
3.9107	-17.6157	6.9041	15.66	34.0052	31.1206	5.8408	-29.9346	-35.8377	-19.29	-29.2863	-41.4237	
3.9663	-16.4222	4.7636	16.8317	35.0383	29.8628	3.5035	-26.0296	-37.4054	-20.8545	-27.9596	-41.1859	
